sentence,like_count,comment_count,share_count,date,comment,score,ratio,백신,부동산,북한,재난지원금,청년,문재인,윤석열,이준석,이재명,복지,접종,노조,기업
"참 어이가 없는 논쟁 입니다.
호남에서 지지가 올라 간다고 역선택 운운 한다면
그간 당이 한 호남 동행 운운은 전부 거짓된 행동 이였던가요? 
호남 공약도 세우고 호남의 저희당 거부정서를 
후보  개인에 대한 호감도로 바꾸면서  지지율이 올라  가니 
이젠 역선택 운운하며 경선 여론조사에서 호남을 제외 하자고 하는 못된 사람들도 있네요.
대선 투표를 우리끼리만 합니까?
대선이 당 대표 뽑는 선거 입니까?
80년 미국의 레이건은 공화당 출신이지만 
민주당원들의 대대적인 지지를 받아 대통령이 된 적도 있습니다.
우리당 취약 계층인 2~40대에서 약진하여 이기고
영남에서도 박빙으로 붙고
호남에서 절대 우위에 서 있다고
그걸 역선택의 결과라고 주장하는 바보도 있습니다.
이미 경준위에서 확정하고 최고위에서 추인한 경선 룰을
후보자 전원의 동의 없이 새로 구성된 당 경선위에서 일부의 농간으로 이를 뒤집을려고 한다면
경선판을 깨고 대선판을 망칠려고 하는  이적행위에 불과 합니다.
눈에 보이는 뻔한 행동들은 그만 하십시오.
정권교체를 염원하는 국민들이 두눈 부릅뜨고 보고 있습니다.",1.6K,58,69,2021-08-31 00:00:00,"['참', '어이', '가', '없는', '논쟁', '입니다', '호남', '에서', '지지', '가', '올라', '간다', '고', '역선택', '운운', '한다면', '그간', '당', '이', '한', '호남', '동행', '운운은', '전부', '거짓', '된', '행동', '이였던가요', '호남', '공약', '도', '세우고', '호남', '의', '저희', '당', '거부', '정서', '를', '후보', '개인', '에', '대한', '호감', '도로', '바꾸면서', '지지율', '이', '올라', '가니', '이', '젠', '역선택', '운운하며', '경선', '여론조사', '에서', '호남', '을', '제외', '하자', '고', '하는', '못', '된', '사람', '들', '도', '있네요', '대선', '투표', '를', '우리', '끼리', '만', '합', '니까', '대선', '이', '당', '대표', '뽑는', '선거', '입', '니까', '80년', '미국', '의', '레이건', '은', '공화당', '출신', '이지만', '민주', '당원', '들', '의', '대', '대적', '인', '지지', '를', '받아', '대통령', '이', '된', '적도', '있습니다', '우리당', '취약', '계층', '인', '240', '대에서', '약진', '하여', '이기', '고', '영남', '에서도', '박빙', '으로', '붙고', '호남', '에서', '절대', '우위', '에', '서', '있다고', '그걸', '역선택', '의', '결과', '라고', '주장', '하는', '바보', '도', '있습니다', '이미', '경', '준위', '에서', '확정', '하고', '최고', '위', '에서', '추인', '한', '경선', '룰', '을', '후보자', '전원', '의', '동의', '없이', '새로', '구성', '된', '당', '경', '선위', '에서', '일부', '의', '농간', '으로', '이를', '뒤집을려고', '한다면', '경선', '판', '을', '깨고', '대선', '판', '을', '망칠려고', '하는', '이적', '행위', '에', '불과', '합니다', '눈', '에', '보이는', '뻔한', '행동', '들', '은', '그만', '하십시오', '정권', '교체', '를', '염원', '하는', '국민', '들', '이', '두', '눈', '부릅뜨고', '보고', '있습니다']",-0.3333333333333362,-0.1,,,,,,,,,,,,,
"제주 4.3 평화 공원과 6.25 참전 기념탑을 참배하고 
좌우를 넘어 국익 우선주의로 라는 헌사(獻辭)를 남겼습니다.",1.2K,65,36,2021-08-30 00:00:00,"['제주', '43', '평화', '공원', '과', '625', '참전', '기념', '탑', '을', '참배', '하고', '좌우', '를', '넘어', '국익', '우선', '주의', '로', '라는', '헌', '사', '를', '남겼습니다']",0.0,0.0,,,,,,,,,,,,,
"오늘 발표된 ksoi 정기 여론 조사 입니다.
선두와 4.2% 오차범위 내 들어 갔습니다.
그동안 부진했던 보수층에서 대폭  상승 했습니다.
2~40대는 제가 조금 낫고
50대는 붙었고
아직도 60대는 밀립니다.
영남도 붙었습니다.
추석 전후로 골든 크로스 갈 겁니다.
자세한 내용은 여명 대변인이 발표할 겁니다.",2.2K,100,95,2021-08-30 00:00:00,"['오늘', '발표', '된', 'ksoi', '정기', '여론', '조사', '입니다', '선두', '와', '42', '오차', '범위', '내', '들어', '갔습니다', '그동안', '부진했던', '보수', '층', '에서', '대폭', '상승', '했습니다', '240', '대는', '제', '가', '조금', '낫', '고', '50', '대는', '붙었고', '아직도', '60', '대는', '밀립니다', '영남', '도', '붙었습니다', '추석', '전후', '로', '골든', '크로스', '갈', '겁니다', '자세한', '내용', '은', '여명', '대변인', '이', '발표', '할', '겁니다']",0.3580539506049299,0.13,,,,,,,,,,,,,
"역선택 방지 조항 때문에 시끄럽습니다.
지난 지방선거 때는 대선때와 달라서 그걸 넣고자 했으나 아무런 실효성이 없다는 전문가 말도 있었고
지난 지방선거 기초단체장 공천은 대부분 국회의원들이나 당협위원장들 의견을 존중하여 공천했기 때문에 별 문제가 되지 않았습니다.
그러나 대선은 전국민을 대상으로 하는 선거이고
후보자에 따라 확장성 여부가 문제가 되기 때문에 
역선택으로 후보자가 결정되는 경우는 거의 없습니다.
우리당 대선 경선 경우도 역선택 조항을 넣은 경우는 여태 한번도 없었고
지난 서울시장,부산시장 보궐선거때도 역선택 방지 조항을 넣지 않았습니다.
그것은 여론조사 전문가들의 의견도 그러합니다.
이미 경준위에서 역선택 방지 조항을 넣지 않는 것으로 최고위 추인을 받아 확정한 바 있고
각 후보마다 지난 1년 동안 확장성을 높히기 위해 당과 함께 호남동행 운동도 열심히 했습니다.
지금와서 호남을 소외 시킬수 있는 역선택 방지 조항은
크나큰 역풍을 불러 올수도 있습니다. 
민주당은 개방 경선을 하기 때문에
우리당 김재원 최고위원도 민주당 대의원 등록을 했다고 자랑 했지 않습니까?
기존의 경선 룰은 후보자 전원이 동의 하지 않는 한 바꾸어서는 안됩니다.
그렇게 되면 경선 출발부터 파열음이 일어 경선 자체가 어려워 질수 있습니다.
대통령 후보는 개방 경선으로 가야 대한민국 대통령을 뽑는 선거가 되지 
우리끼리 모여  골목대장을 뽑는 선거는 아닙니다.
더이상 이문제로 논란이 계속 되어서는 당과 후보들 모두 힘들어 질 겁니다.
이미 확정된 대로 가는 것이 맞습니다.
더이상 이문제로 분란을 일으키지 맙시다.",1.2K,74,42,2021-08-29 00:00:00,"['역선택', '방지', '조항', '때문', '에', '시끄럽습니다', '지난', '지방선거', '때', '는', '대선', '때', '와', '달라', '서', '그걸', '넣고자', '했으나', '아무런', '실효', '성', '이', '없다는', '전문가', '말', '도', '있었고', '지난', '지방선거', '기초단체장', '공천', '은', '대부분', '국회의원', '들', '이나', '당', '협', '위원장', '들', '의견', '을', '존중', '하여', '공천', '했기', '때문', '에', '별', '문제', '가', '되지', '않았습니다', '그러나', '대선', '은', '전', '국민', '을', '대상', '으로', '하는', '선거', '이고', '후보자', '에', '따라', '확장', '성', '여부', '가', '문제', '가', '되기', '때문', '에', '역선택', '으로', '후보자', '가', '결정', '되는', '경우', '는', '거의', '없습니다', '우리당', '대선', '경선', '경우', '도', '역선택', '조항', '을', '넣은', '경우', '는', '여태', '한번', '도', '없었고', '지난', '서울시장', '부산시', '장', '보궐선거', '때', '도', '역선택', '방지', '조항', '을', '넣지', '않았습니다', '그것', '은', '여론조사', '전문가', '들', '의', '의견', '도', '그러합니다', '이미', '경', '준위', '에서', '역선택', '방지', '조항', '을', '넣지', '않는', '것', '으로', '최고', '위', '추인', '을', '받아', '확정', '한', '바', '있고', '각', '후보', '마다', '지난', '1년', '동안', '확장', '성', '을', '높히기', '위해', '당', '과', '함께', '호남', '동행', '운동', '도', '열심히', '했습니다', '지금', '와', '서', '호남', '을', '소외', '시킬수', '있는', '역선택', '방지', '조항', '은', '크나큰', '역풍', '을', '불러', '올', '수도', '있습니다', '민주당', '은', '개방', '경선', '을', '하기', '때문', '에', '우리당', '김재원', '최고', '위원', '도', '민주당', '대', '의원', '등록', '을', '했다고', '자랑', '했지', '않습니까', '기존', '의', '경선', '룰', '은', '후보자', '전원', '이', '동의', '하지', '않는', '한', '바꾸어서는', '안됩니다', '그렇게', '되면', '경선', '출발', '부터', '파열음', '이', '일어', '경선', '자체', '가', '어려워', '질수', '있습니다', '대통령', '후보', '는', '개방', '경선', '으로', '가야', '대한민국', '대통령', '을', '뽑는', '선거', '가', '되지', '우리', '끼리', '모여', '골목', '대장', '을', '뽑는', '선거', '는', '아닙니다', '더', '이상', '이', '문제', '로', '논란', '이', '계속', '되어서는', '당', '과', '후보', '들', '모두', '힘들어', '질', '겁니다', '이미', '확정', '된', '대로', '가는', '것', '이', '맞습니다', '더', '이상', '이', '문제', '로', '분란', '을', '일으키지', '맙시', '다']",1.4346687289633666,0.41,,,,,,,,,,,,,
"문재인 후보의 5년전 부동산 공약과 송영길 민주당 대표의 부동산 공약을 버무려 낸 어느 야당 후보의 부동산공약을 보니 
캠프 참모진에 포진된 교수.전문가들 수준과 역량이 한눈에 보이고
좌파보다 더한 원가주택  운운은 기가 막히는 헛된 공약(空約) 입니다.
이재명 후보보다 더 허황된 공약을 제1호 공약 이라고 내세우는 것을 보니 다음 공약도 보나마나 뻔합니다.
비아냥 대는건 아니고
평생하신 검찰사무 공약부터 먼저 하시는게 어떠신지요?",1.4K,44,67,2021-08-29 00:00:00,"['문재인', '후보', '의', '5년', '전', '부동산', '공약', '과', '송영길', '민주당', '대표', '의', '부동산', '공약', '을', '버', '무려', '낸', '어느', '야당', '후보', '의', '부동산', '공약', '을', '보니', '캠프', '참모', '진', '에', '포진', '된', '교수', '전문가', '들', '수준', '과', '역량', '이', '한눈', '에', '보이', '고', '좌파', '보다', '더한', '원가', '주택', '운운은', '기', '가', '막히는', '헛된', '공약', '입니다', '이재명', '후보', '보다', '더', '허황', '된', '공약', '을', '제', '1', '호', '공약', '이라고', '내세우는', '것', '을', '보니', '다음', '공약', '도', '보나마나', '뻔합니다', '비아', '냥', '대는건', '아니고', '평생', '하신', '검찰', '사무', '공약', '부터', '먼저', '하시는게', '어떠', '신지', '요']",-3.0000000000000018,-1.01,,True,,,,True,,,True,,,,
"최근 언론중재법에서 논의 되는 징벌적  손해배상 제도는 원래 영미법 계통에서 통용되는 손해배상  제도이고 
우리나라와 같이 대륙법 계통에서는 맞지 않는 제도 입니다.
우리나라의 손해배상 제도는 손해의 범위내에서 배상을 하는 제도이고 입증책임도 손해를 주장하는 측에 있습니다.
그렇지만 이러한 징벌적 손해배상 제도도 
지난 2010. 제가 정무위에 있을때 발의 하여 통과시킨 재벌기업이 중소기업의 기술을 탈취하거나 침탈할때 징벌적 손해배상 제도를 도입 한적이 있었습니다.
그러나 이런 제도를 언론에 까지 적용 시킨다는 것은 
언론의 자유를 봉쇄하고 언론 탄압을 하는 봉쇄소송의 수단으로 악용될 소지가 다분하기 때문에 
저는 적극 반대 하는 것입니다.
기존의 언론 피해 구제 제도만으로도 충분 한데 
조국사태,윤미향 사태를 언론때문에 생겼다고 보고 있기 때문에 
그걸 막기 위해 문정권 측에서 퇴임을 앞두고 방어막을 치는 것으로 보입니다만
그건 패착으로 보입니다.
그만 중단 하십시오.
부메랑이 될 겁니다.",1K,31,54,2021-08-29 00:00:00,"['최근', '언론', '중재법', '에서', '논의', '되는', '징벌', '적', '손해배상', '제도', '는', '원래', '영미법', '계통', '에서', '통용', '되는', '손해배상', '제도', '이고', '우리나라', '와', '같이', '대륙법', '계통', '에서는', '맞지', '않는', '제도', '입니다', '우리나라', '의', '손해배상', '제도', '는', '손해', '의', '범위', '내', '에서', '배상', '을', '하는', '제도', '이고', '입증책임', '도', '손해', '를', '주장', '하는', '측', '에', '있습니다', '그렇지만', '이러한', '징벌', '적', '손해배상', '제도', '도', '지난', '2010', '제', '가', '정무', '위', '에', '있을', '때', '발의', '하여', '통과', '시킨', '재벌', '기업', '이', '중소기업', '의', '기술', '을', '탈취', '하', '거나', '침탈', '할', '때', '징벌', '적', '손해배상', '제도', '를', '도입', '한적', '이', '있었습니다', '그러나', '이런', '제도', '를', '언론', '에', '까지', '적용', '시킨다는', '것', '은', '언론', '의', '자유', '를', '봉쇄', '하고', '언론', '탄압', '을', '하는', '봉쇄', '소송', '의', '수단', '으로', '악용', '될', '소지', '가', '다분하기', '때문', '에', '저', '는', '적극', '반대', '하는', '것', '입니다', '기존', '의', '언론', '피해', '구제', '제도', '만으로도', '충분', '한데', '조국', '사태', '윤미향', '사태', '를', '언론', '때문', '에', '생겼다고', '보고', '있기', '때문', '에', '그걸', '막기', '위해', '문', '정권', '측', '에서', '퇴임', '을', '앞두고', '방어', '막', '을', '치는', '것', '으로', '보입니다만', '그건', '패착', '으로', '보입니다', '그만', '중단', '하십시오', '부메랑', '이', '될', '겁니다']",-2.0000000000000018,-0.61,,,,,,,,,,,,,True
"민준아!
캠프 올때 민지도 데리고 같이 와라.
민준이는 우리 캠프 많이 오는데
민지는 아직도 머뭇 거리고 망설이고 있다.
민준아 캠프 올때 꼭 민지도 데리고 와라!",1.6K,90,45,2021-08-29 00:00:00,"['민준', '아', '캠프', '올', '때', '민지', '도', '데리', '고', '같이', '와라', '민준', '이', '는', '우리', '캠프', '많이', '오는데', '민지', '는', '아직도', '머뭇', '거리', '고', '망설이고', '있다', '민준', '아', '캠프', '올', '때', '꼭', '민지', '도', '데리', '고', '와라']",-1.8695999336170332,-0.73,,,,,,,,,,,,,
"오늘 아침 우연히 종편을 보다가 제가 건 배신자 프레임을 비난 하면서 자신도 지난 총선때 당을 배신하고 무소속 출마하지 않았나? 라고 비난 하는 것을 봤습니다.
참 판단 수준을 의심케 하는 반론 이였습니다.
지난 총선이 막천 이였고 막가는 공천으로 총선 참패를 했다는 것은 모든 국민들이 다 알고 있는데
당지도부 일부가 경쟁자 쳐내기 공천을 한것은 정당하고
이에 항거하여 우리당  절대 우세지역에서 단기 필마로 29일만에 살아온 나를 배신자와 같이 취급하다니 참으로 어처구니 없는 발상 입니다.
나는 26년 동안 단 한번도 당을 떠난 일이 없었던 이 당의 적장자 입니다.
뜨내기 보따리상들이 당을 차지하고 좌지 우지 하는 것은 더이상 묵과 하지 않을 겁니다.
상가지구(喪﻿家之狗)라는 말도 막말이 아니고 김삿갓에 나오는 일종의 해학 입니다.
해학과 막말도 구분 못해서야 어찌 지식인이라고 할수 있겠습니까?",1.4K,59,39,2021-08-29 00:00:00,"['오늘', '아침', '우연히', '종편', '을', '보다가', '제', '가', '건', '배신자', '프레임', '을', '비난', '하면서', '자신', '도', '지난', '총선', '때', '당', '을', '배신', '하고', '무소속', '출마', '하지', '않았나', '라고', '비난', '하는', '것', '을', '봤습니다', '참', '판단', '수준', '을', '의심', '케', '하는', '반론', '이였습니다', '지난', '총선', '이', '막', '천', '이였고', '막가는', '공천', '으로', '총선', '참패', '를', '했다는', '것', '은', '모든', '국민', '들', '이', '다', '알', '고', '있는데', '당지', '도부', '일부', '가', '경쟁자', '쳐내기', '공천', '을', '한', '것', '은', '정당하고', '이', '에', '항거', '하여', '우리당', '절대', '우세', '지역', '에서', '단기', '필', '마로', '29일', '만에', '살아온', '나를', '배신자', '와', '같이', '취급', '하다니', '참으로', '어처구니', '없는', '발상', '입니다', '나', '는', '26년', '동안', '단', '한번', '도', '당', '을', '떠난', '일이', '없었던', '이', '당', '의', '적장', '자', '입니다', '뜨내기', '보따리', '상', '들이', '당', '을', '차지', '하고', '좌', '지', '우지', '하는', '것', '은', '더', '이상', '묵', '과', '하지', '않을', '겁니다', '상가', '지구', '라는', '말', '도', '막말', '이', '아니고', '김삿갓', '에', '나오는', '일종', '의', '해학', '입니다', '해학', '과', '막말', '도', '구분', '못', '해서야', '어찌', '지식인', '이라고', '할수', '있겠습니까']",-2.9209036690009182,-0.9,,,,,,,,,,,,,
"청와대 앞 1인 시위를 했습니다.
처음 해본 1인시위 소회는 마치 초등학교때 잘못을 저질러 혼자 벌서고 있다는 느낌을 받았습니다.
잘못은 문재인 대통령이 하고 있는데 벌은 내가 서고 있다는 묘한 느낌 이었습니다.
민주당 대선을 위해서라도 문대통령 퇴임후 안전을 위해서라도 대통령이 나서서 언론악법을 중단 해야 할 때입니다.
그게 바로 국익 입니다.",2.2K,69,85,2021-08-29 00:00:00,"['청와대', '앞', '1', '인', '시위', '를', '했습니다', '처음', '해본', '1', '인', '시위', '소', '회', '는', '마치', '초등학교', '때', '잘못', '을', '저질러', '혼자', '벌', '서고', '있다는', '느낌', '을', '받았습니다', '잘못', '은', '문재인', '대통령', '이', '하고', '있는데', '벌은', '내', '가', '서고', '있다는', '묘', '한', '느낌', '이었습니다', '민주당', '대선', '을', '위', '해서라도', '문', '대통령', '퇴임후', '안전', '을', '위', '해서라도', '대통령', '이', '나서서', '언론', '악법', '을', '중단', '해야', '할', '때', '입니다', '그게', '바로', '국익', '입니다']",-2.0000000000000004,-0.7,,,,,,True,,,,,,,
"전술핵 재배치를 안보 포퓰리즘이라고 비난하는 이재명 후보를 보면서 실소를 금치 못하는 것이
아무런 안보,외교 식견도 갖추지 못한 전형적인 포퓰리스트가 안보 포퓰리즘 운운 하는 것은 참으로 기막힌 노릇 입니다.
유럽 나토 5개국에 전술핵이 재배치된 경위나 제대로 알고 그런말 하십니까?
러시아가 핵미사일을 유럽전선에 확대 배치를 하는 것에 위협을 느낀 독일의 슈미트 수상이 전술핵 재배치를 미국에 요구 하면서
만약 전술핵을 재배치 해주지 않으면 자신들도 영국.프랑스처럼 국가 수호를 위해 핵개발을 할수 밖에 없다고 강력하게 항의를 했습니다.
그 항의에 굴복하여  미국은 독일.벨기에.네덜란드.이태리.터키에 전술핵을 재배치 하고
이들 각 나라들과 미국은 핵공유 협정을 맺는 바람에 
나토전선에 공포의 핵균형이 이루어 졌고
러시아는 핵미사일 상당수를 철수 하게 됩니다.
그것을 공포의 핵 균형이라고 합니다.
북한의 핵위협은 나토보다 더 심각한 상황이라는 것을  
알만한 사람은 다 아는데
아직도 친북성향의 이재명 후보만 그걸 모르는 모양 입니다.
지난 5년간 국민들을 속이고 위장평화 회담으로 북핵을 마지막 단계까지 발전 시켜 놓고
아직도 평화타령으로 국민들을 또 속일려고 하십니까?
안보는 5,000만 국민의 생명과 재산이 걸린 절박한 문제 입니다.
평화는 힘의 균형이 이루어 졌을때 
비로소 무장평화 시대가 오는 겁니다.
그래서 나토처럼 한반도에도 공포의 핵균형이 절실한 겁니다.
공부 좀 더 하십시오.
뭘 알아야 면장(面長)이라도 하지요
경상도 속담 입니다.",2K,87,119,2021-08-28 00:00:00,"['전술핵', '재배', '치를', '안보', '포퓰리즘', '이라고', '비난', '하는', '이재명', '후보', '를', '보면서', '실소', '를', '금치', '못', '하는', '것', '이', '아무런', '안보', '외교', '식견', '도', '갖추지', '못', '한', '전형', '적', '인', '포퓰', '리스트', '가', '안보', '포퓰리즘', '운운', '하는', '것', '은', '참으로', '기막힌', '노릇', '입니다', '유럽', '나토', '5', '개국', '에', '전술핵', '이', '재', '배치', '된', '경위', '나', '제대로', '알', '고', '그런', '말', '하십니까', '러시아', '가', '핵', '미사일', '을', '유럽', '전선', '에', '확대', '배치', '를', '하는', '것', '에', '위협', '을', '느낀', '독일', '의', '슈미트', '수상', '이', '전술핵', '재배', '치를', '미국', '에', '요구', '하면서', '만약', '전술핵', '을', '재', '배치', '해주지', '않으면', '자신', '들', '도', '영국', '프랑스', '처럼', '국가', '수호', '를', '위해', '핵', '개발', '을', '할수', '밖에', '없다고', '강력하게', '항의', '를', '했습니다', '그', '항의', '에', '굴복', '하여', '미국', '은', '독일', '벨기에', '네덜란드', '이태리', '터키', '에', '전술핵', '을', '재', '배치', '하고', '이', '들', '각', '나라', '들', '과', '미국', '은', '핵', '공유', '협정', '을', '맺는', '바람', '에', '나토', '전선', '에', '공포', '의', '핵', '균형', '이', '이루어', '졌고', '러시아', '는', '핵', '미사일', '상당수', '를', '철수', '하게', '됩니다', '그것', '을', '공포', '의', '핵', '균형', '이라고', '합니다', '북한', '의', '핵', '위협', '은', '나토', '보다', '더', '심각한', '상황', '이라는', '것', '을', '알', '만', '한', '사람', '은', '다', '아는데', '아직도', '친북', '성향', '의', '이재명', '후보', '만', '그걸', '모르는', '모양', '입니다', '지난', '5년', '간', '국민', '들', '을', '속', '이고', '위장', '평화', '회담', '으로', '북핵', '을', '마지막', '단계', '까지', '발전', '시켜', '놓고', '아직도', '평화', '타령', '으로', '국민', '들', '을', '또', '속일려고', '하십니까', '안보', '는', '5000만', '국민', '의', '생명', '과', '재산', '이', '걸린', '절박', '한', '문제', '입니다', '평화', '는', '힘', '의', '균형', '이', '이루어', '졌을', '때', '비로소', '무장', '평화', '시대', '가', '오는', '겁니다', '그래서', '나토', '처럼', '한반도', '에도', '공포', '의', '핵', '균형', '이', '절실', '한', '겁니다', '공부', '좀', '더', '하십시오', '뭘', '알아야', '면장', '이라도', '하지요', '경상도', '속담', '입니다']",-2.000000000000003,-0.58,,,True,,,,,,True,,,,
"윤희숙의원 사건이 터지고 난뒤 저는 그 사건에 대해 아직 한마디 말도 하지 않았습니다.
그러나 국회의원의 의원직 사퇴를 두고 갑론을박 하면서 정쟁으로 삼고 희화화 하는 것은 바람직 하지 않습니다.
결론적으로 국회 본회의를 열어 사퇴를 받아 주고 
자연인의 입장으로 돌아가서 특수본의 투기여부 수사를 받도록 하는 것이 맞다고 저는 봅니다.
공직자의 사퇴는 사인(私人)의 공법행위(公法行爲)로 의사표시 즉시 효력이 발생 하고
나머지 절차는 그것을 확인하는 행위에 불과 합니다.
국회의원 사퇴가 본회의 의결을 요하는 것은 과거 권위주의 정권 시절에 야당 탄압용으로 사용 되었기 때문인데
그 잔재가 아직 국회법에 남아 있는것 뿐입니다.
더이상 이것을 미화 해서도 안되고
비난 해서도 안 됩니다.
그것들이 바로 진영 논리 입니다.
윤희숙 의원 본인 의사를 존중 하는 것이 맞습니다.",1.3K,43,47,2021-08-28 00:00:00,"['윤희', '숙의', '원', '사건', '이', '터지고', '난뒤', '저', '는', '그', '사건', '에', '대해', '아직', '한마디', '말', '도', '하지', '않았습니다', '그러나', '국회의원', '의', '의원직', '사퇴', '를', '두고', '갑론', '을', '박', '하면서', '정쟁', '으로', '삼고', '희화', '화', '하는', '것', '은', '바람', '직', '하지', '않습니다', '결론', '적', '으로', '국회', '본회의', '를', '열어', '사퇴', '를', '받아', '주고', '자연인', '의', '입장', '으로', '돌아가서', '특수본', '의', '투기', '여부', '수사', '를', '받도록', '하는', '것', '이', '맞다고', '저', '는', '봅니다', '공직자', '의', '사퇴', '는', '사인', '의', '공법행위', '로', '의사표시', '즉시', '효력', '이', '발생', '하고', '나머지', '절차', '는', '그것', '을', '확인', '하는', '행위', '에', '불과', '합니다', '국회의원', '사퇴', '가', '본회의', '의결', '을', '요하', '는', '것', '은', '과거', '권위', '주의', '정권', '시절', '에', '야당', '탄압', '용', '으로', '사용', '되었기', '때문', '인데', '그', '잔재', '가', '아직', '국회법', '에', '남아', '있는것', '뿐입니다', '더', '이상', '이', '것', '을', '미화', '해서도', '안되고', '비난', '해서도', '안', '됩니다', '그것', '들', '이', '바로', '진영', '논리', '입니다', '윤희', '숙', '의원', '본인', '의사', '를', '존중', '하는', '것', '이', '맞습니다']",-3.000000000000002,-0.94,,,,,,,,,,,,,
"국방개혁을 논하면서 국방을 망친 문정권의 육참,공참총장을 영입하여 새로운 국방 정책을 만들겠다? 
그건 망친 문정권 2기 국방정책에 불과 하지요.
부동산 개혁을 논하면서 부동산에 연루된 분들을 영입한 거나 다를바 없습니다.
대통령은 본인의 자질,역량, 도덕성이 가장 중요 합니다.
참모는 그 다음 문제 입니다.",1.2K,57,56,2021-08-28 00:00:00,"['국방', '개혁', '을', '논', '하면서', '국방', '을', '망친', '문', '정권', '의', '육', '참', '공', '참', '총장', '을', '영', '입하', '여', '새로운', '국방', '정책', '을', '만들겠다', '그건', '망친', '문', '정권', '2', '기', '국방', '정책', '에', '불과', '하지요', '부동산', '개혁', '을', '논', '하면서', '부동산', '에', '연루', '된', '분', '들', '을', '영', '입', '한', '거나', '다를', '바', '없습니다', '대통령', '은', '본인', '의', '자질', '역량', '도덕성', '이', '가장', '중요', '합니다', '참모', '는', '그', '다음', '문제', '입니다']",1.9999999999999998,0.7,,True,,,,,,,,,,,
국민은  비오는 날 이렇게 모시고 가는 겁니다.,3.3K,90,166,2021-08-28 00:00:00,"['국민', '은', '비오는', '날', '이렇게', '모시', '고', '가는', '겁니다']",-1.0,-0.51,,,,,,,,,,,,,
이사진 하나로 문재인정권 5년이 평가 되는  상징적인 장면 입니다. 국민을 이렇게 대한 5년 이였습니다.,2.3K,65,169,2021-08-28 00:00:00,"['이', '사진', '하나로', '문재인', '정권', '5년', '이', '평가', '되는', '상징', '적', '인', '장면', '입니다', '국민', '을', '이렇게', '대한', '5년', '이였습니다']",-0.09625993955678097,-0.04,,,,,,True,,,,,,,
"오늘 JP 묘소를 참배하는데  묘소 바로 아래에 작은 무덤이 하나 있었습니다.
그 무덤은 박영옥 여사께서 돌아 가셨을때 기르던 반려견 바니의 무덤 이였는데 
바니는 일주일 동안 식음을 전폐하고 영정 앞에 있다가  죽어서 
개 무덤을 그곳에 만들어 주었다고 합니다.
하물며 개도 주인에게 이를진데 
JP집 바니만도 못한 사람들이 정치판에서 기웃거리는 지금의 염량세태는 참으로 유감 스럽습니다.
아무리 안갯속 정국이라고 하더라도
우리 상가지구(喪﻿家之狗)는 되지 맙시다.",1.3K,40,102,2021-08-27 00:00:00,"['오늘', 'JP', '묘소', '를', '참배', '하는데', '묘소', '바로', '아래', '에', '작은', '무덤', '이', '하나', '있었습니다', '그', '무덤', '은', '박영옥', '여사', '께서', '돌아', '가셨을', '때', '기르던', '반려견', '바니', '의', '무덤', '이였는데', '바니', '는', '일주일', '동안', '식음', '을', '전폐', '하고', '영정', '앞', '에', '있다가', '죽어서', '개', '무덤', '을', '그', '곳', '에', '만들어', '주었다고', '합니다', '하물며', '개도', '주인', '에게', '이를진데', 'JP', '집', '바니', '만도', '못', '한', '사람', '들', '이', '정치', '판', '에서', '기웃', '거리', '는', '지금', '의', '염량세태', '는', '참으로', '유감', '스럽습니다', '아무리', '안갯속', '정국', '이라고', '하더라도', '우리', '상가', '지구', '는', '되지', '맙시', '다']",-3.3899750004807734,-1.15,,,,,,,,,,,,,
"호남 20대 남성들의 국민의힘 지지율이 40%에 이르렀습니다.
놀라운 변화 입니다.
여당에서는  이재명후보가 1위이고
야당에서는 제가 1위 입니다.
요즘 호남사위론 덕을 많이 봅니다.
이래도 이것을 역선택이라고 하시겠습니까?
대선 투표를 영남 사람만 합니까?
그간 호남 동행이라고 외친 것은 모두 속임수 였습니까?
좁은 우물속에 갖혀 큰세상을 못보는 일부 사람들이 참 안타깝습니다.",2.3K,80,80,2021-08-27 00:00:00,"['호남', '20', '대', '남성', '들', '의', '국민', '의', '힘', '지지율', '이', '40', '에', '이르', '렀습', '니', '다', '놀라운', '변화', '입니다', '여당', '에서는', '이재명', '후보', '가', '1', '위', '이고', '야당', '에서는', '제', '가', '1', '위', '입니다', '요즘', '호남', '사위', '론', '덕', '을', '많이', '봅니다', '이래도', '이', '것', '을', '역선택', '이라고', '하시겠습니까', '대선', '투표', '를', '영남', '사람', '만', '합', '니까', '그간', '호남', '동행', '이라고', '외친', '것', '은', '모두', '속임수', '였습니까', '좁은', '우물', '속', '에', '갖혀', '큰', '세상', '을', '못', '보는', '일부', '사람', '들', '이', '참', '안타깝습니다']",-4.440892098500626e-16,-0.0,,,,,,,,,True,,,,
